"","Ensemble_number","Drug","Predicted_concentration","Predicted_mass_load"
"15530",50,"levonorgestrel",0,0
"15531",50,"lidocaine",0,0
"15532",50,"linaclotide",0,0
"15533",50,"linagliptin",0,0
"15534",50,"liraglutide",0,0
"15535",50,"lisdexamfetamine",0,0
"15536",50,"loperamide",0,0
"15537",50,"loratadine",0,0
"15538",50,"loteprednol",0,0
"15539",50,"lurasidone",0,0
"15540",50,"meclizine",0,0
"15541",50,"medroxyprogesterone",0,0
"15542",50,"mesalamine",0,0
"15543",50,"metaxalone",0,0
"15544",50,"methimazole",0,0
"15545",50,"methocarbamol",0,0
"15546",50,"methotrexate",0,0
"15547",50,"methylphenidate",0,0
"15548",50,"methylprednisolone",0,0
"15549",50,"metoclopramide",0,0
"15550",50,"metronidazole",0,0
"15551",50,"minocycline",0,0
"15552",50,"mirabegron",0,0
"15553",50,"mirtazapine",0,0
"15554",50,"modafinil",0,0
"15555",50,"morphine",0,0
"15556",50,"moxifloxacin",0,0
"15557",50,"mupirocin",0,0
"15558",50,"mycophenolate mofetil",0,0
"15559",50,"nabumetone",0,0
"15560",50,"nadolol",0,0
"15561",50,"naltrexone",0,0
"15562",50,"naproxen",0,0
"15563",50,"nebivolol",0,0
"15564",50,"nifedipine",0,0
"15565",50,"nitrofurantoin",0,0
"15566",50,"nitroglycerin",0,0
"15567",50,"ofloxacin",0,0
"15568",50,"olanzapine",0,0
"15569",50,"olmesartan",0,0
"15570",50,"olopatadine",0,0
"15571",50,"ondansetron",0,0
"15572",50,"oseltamivir",0,0
"15573",50,"oxcarbazepine",0,0
"15574",50,"oxybutynin",0,0
"15575",50,"oxycodone",0,0
"15576",50,"oxymetazoline",0,0
"15577",50,"paroxetine",0,0
"15578",50,"penicillin v potassium",0,0
"15579",50,"permethrin",0,0
"15580",50,"phenazopyridine",0,0
"15581",50,"phentermine",0,0
"15582",50,"phenytoin",0,0
"15583",50,"piroxicam",0,0
"15584",50,"pitavastatin",0,0
"15585",50,"podofilox",0,0
"15586",50,"povidone iodine",0,0
"15587",50,"pramipexole",0,0
"15588",50,"pravastatin",0,0
"15589",50,"prazosin",0,0
"15590",50,"prednisolone",0,0
"15591",50,"prednisone",0,0
"15592",50,"pregabalin",0,0
"15593",50,"primidone",0,0
"15594",50,"prochlorperazine",0,0
"15595",50,"promethazine",0,0
"15596",50,"pseudoephedrine",0,0
"15597",50,"quetiapine",0,0
"15598",50,"quinapril",0,0
"15599",50,"ramipril",0,0
"15600",50,"ranitidine",0,0
"15601",50,"ranolazine",0,0
"15602",50,"risperidone",0,0
"15603",50,"rivaroxaban",0,0
"15604",50,"rizatriptan",0,0
"15605",50,"salmeterol",0,0
"15606",50,"semaglutide",0,0
"15607",50,"senna",0,0
"15608",50,"sertraline",0,0
"15609",50,"sildenafil",0,0
"15610",50,"silver sulfadiazine",0,0
"15611",50,"sitagliptin",0,0
"15612",50,"solifenacin",0,0
"15613",50,"sotalol",0,0
"15614",50,"spinosad",0,0
"15615",50,"spironolactone",0,0
"15616",50,"sulfacetamide sodium",0,0
"15617",50,"sulfamethoxazole",0,0
"15618",50,"sulfasalazine",0,0
"15619",50,"sulindac",0,0
"15620",50,"sumatriptan",0,0
"15621",50,"tacrolimus",0,0
"15622",50,"tadalafil",0,0
"15623",50,"telmisartan",0,0
"15624",50,"temazepam",0,0
"15625",50,"terazosin",0,0
"15626",50,"terbinafine",0,0
"15627",50,"ticagrelor",0,0
"15628",50,"timolol",0,0
"15629",50,"tobramycin",0,0
"15630",50,"tolterodine",0,0
"15631",50,"topiramate",0,0
"15632",50,"torsemide",0,0
"15633",50,"tramadol",0,0
"15634",50,"travoprost",0,0
"15635",50,"trazodone",0,0
"15636",50,"triamcinolone",0,0
"15637",50,"triamterene",0,0
"15638",50,"trimethoprim",0,0
"15639",50,"triprolidine",0,0
"15640",50,"umeclidinium",0,0
"15641",50,"valacyclovir",0,0
"15642",50,"valsartan",0,0
"15643",50,"varenicline",0,0
"15644",50,"verapamil",0,0
"15645",50,"vortioxetine",0,0
"15646",50,"warfarin",0,0
"15647",50,"witch hazel",0,0
"15648",50,"ziprasidone",0,0
"15649",50,"zolpidem",0,0
"15650",50,"zonisamide",0,0
"15651",51,"metformin",64.4778557911625,20014.184349
"15652",51,"gabapentin",43.8336363887869,13606.136069625
"15653",51,"ciclopirox",22.6066590717259,7017.1974025
"15654",51,"allopurinol",3.72578846760995,1156.4996435
"15655",51,"pregabalin",2.10176363948274,652.39584075
"15656",51,"losartan",1.45023635015013,450.159164032
"15657",51,"pravastatin",1.0324102085669,320.46425838
"15658",51,"lisinopril",0.937109282580121,290.88246975
"15659",51,"sitagliptin",0.818925035695416,254.19760678
"15660",51,"zonisamide",0.777533099001624,241.3493840625
"15661",51,"furosemide",0.669161561384518,207.7104253
"15662",51,"fenofibrate",0.607642564206647,188.6146825
"15663",51,"oxcarbazepine",0.544689156711898,169.073693
"15664",51,"divalproex sodium",0.500444136834577,155.33986185
"15665",51,"atorvastatin",0.480591345440136,149.17747599
"15666",51,"sertraline",0.453620523897888,140.8056251
"15667",51,"albuterol",0.413911380304378,128.479748092
"15668",51,"azelastine",0.397627680184534,123.42522244
"15669",51,"hydrochlorothiazide",0.345858355844319,107.3558170875
"15670",51,"desvenlafaxine",0.234106846766633,72.66770166375
"15671",51,"baclofen",0.231256325466167,71.78288845
"15672",51,"pantoprazole",0.212942263569413,66.098130381
"15673",51,"lovastatin",0.207720818968183,64.477373091
"15674",51,"duloxetine",0.204100986043994,63.353762472
"15675",51,"metoprolol",0.203766854212575,63.250046615
"15676",51,"modafinil",0.198051084667079,61.475848885
"15677",51,"fluoxetine",0.151196740296517,46.932072975
"15678",51,"chlorthalidone",0.141785344808701,44.01073817
"15679",51,"rosuvastatin",0.126667770880852,39.3181827525
"15680",51,"simvastatin",0.122708130339815,38.08909449
"15681",51,"ziprasidone",0.0773306843822889,24.003753755
"15682",51,"buspirone",0.0755974004039896,23.465735475
"15683",51,"dexamethasone",0.0730196909793366,22.66560415875
"15684",51,"diltiazem",0.0729690484980864,22.64988453
"15685",51,"montelukast",0.070551047942359,21.8993274855
"15686",51,"memantine",0.0705099651293153,21.886575216
"15687",51,"omeprazole",0.0630222031932578,19.56234396
"15688",51,"aripiprazole",0.0608751605891032,18.8958933475
"15689",51,"ezetimibe",0.0593460439451489,18.42124942475
"15690",51,"cetirizine",0.0459759661634515,14.271123801
"15691",51,"varenicline",0.014585667007835,4.5274493819
"15692",51,"isosorbide mononitrate",0.0113275276293153,3.51610988625
"15693",51,"bupropion",0.010435459252297,3.23920829375
"15694",51,"trazodone",0.00847290958718315,2.6300250275
"15695",51,"prazosin",0.00810927513579078,2.51715143925
"15696",51,"anastrozole",0.00679851241305685,2.1102854470625
"15697",51,"propranolol",0.00620348781507326,1.92558743175
"15698",51,"amlodipine",0.00588112545263592,1.825524865
"15699",51,"paroxetine",0.00548913679108517,1.7038500165
"15700",51,"latanoprost",0.00443254903741575,1.37588095141
"15701",51,"amitriptyline",0.00419738798791253,1.302886021
"15702",51,"tizanidine",0.00359603811484388,1.116224615
"15703",51,"tamsulosin",0.00242762668875079,0.753545034695
"15704",51,"digoxin",0.00233956011573627,0.726208818165
"15705",51,"benazepril",0.00230077871741344,0.714170917
"15706",51,"nifedipine",0.000537186542779732,0.166744851625
"15707",51,"oxybutynin",8.32089005779565e-05,0.025828375575
"15708",51,"tiotropium",5.46978619073852e-06,0.00169784351275
"15709",51,"acetaminophen",0,0
"15710",51,"acyclovir",0,0
"15711",51,"adapalene",0,0
"15712",51,"alendronate",0,0
"15713",51,"alfuzosin",0,0
"15714",51,"alogliptin",0,0
"15715",51,"alprazolam",0,0
"15716",51,"amiodarone",0,0
"15717",51,"amoxicillin",0,0
"15718",51,"amphetamine",0,0
"15719",51,"ampicillin",0,0
"15720",51,"apixaban",0,0
"15721",51,"aspirin",0,0
"15722",51,"atenolol",0,0
"15723",51,"atomoxetine",0,0
"15724",51,"azithromycin",0,0
"15725",51,"beclomethasone",0,0
"15726",51,"benzonatate",0,0
"15727",51,"benzoyl peroxide",0,0
"15728",51,"benztropine",0,0
"15729",51,"bepotastine",0,0
"15730",51,"betamethasone",0,0
"15731",51,"bimatoprost",0,0
"15732",51,"bisacodyl",0,0
"15733",51,"bismuth subsalicylate",0,0
"15734",51,"bisoprolol",0,0
"15735",51,"brimonidine",0,0
"15736",51,"bromfenac",0,0
"15737",51,"budesonide",0,0
"15738",51,"bumetanide",0,0
"15739",51,"buprenorphine",0,0
"15740",51,"cadexomer iodine",0,0
"15741",51,"calcipotriene",0,0
"15742",51,"canagliflozin",0,0
"15743",51,"carbamazepine",0,0
"15744",51,"carvedilol",0,0
"15745",51,"cefdinir",0,0
"15746",51,"cefuroxime",0,0
"15747",51,"celecoxib",0,0
"15748",51,"cephalexin",0,0
"15749",51,"chlorhexidine",0,0
"15750",51,"ciclesonide",0,0
"15751",51,"ciprofloxacin",0,0
"15752",51,"citalopram",0,0
"15753",51,"clarithromycin",0,0
"15754",51,"clavulanate",0,0
"15755",51,"clindamycin",0,0
"15756",51,"clobetasol",0,0
"15757",51,"clonazepam",0,0
"15758",51,"clonidine",0,0
"15759",51,"clopidogrel",0,0
"15760",51,"clotrimazole",0,0
"15761",51,"codeine",0,0
"15762",51,"colchicine",0,0
"15763",51,"cromolyn",0,0
"15764",51,"cyclobenzaprine",0,0
"15765",51,"cyclosporine",0,0
"15766",51,"cyproheptadine",0,0
"15767",51,"dabigatran",0,0
"15768",51,"dapagliflozin",0,0
"15769",51,"dapsone",0,0
"15770",51,"desloratadine",0,0
"15771",51,"desonide",0,0
"15772",51,"dexlansoprazole",0,0
"15773",51,"dexmethylphenidate",0,0
"15774",51,"dextroamphetamine",0,0
"15775",51,"dextromethorphan",0,0
"15776",51,"diazepam",0,0
"15777",51,"diclofenac",0,0
"15778",51,"dicyclomine",0,0
"15779",51,"diphenhydramine",0,0
"15780",51,"docusate",0,0
"15781",51,"donepezil",0,0
"15782",51,"dorzolamide",0,0
"15783",51,"doxazosin",0,0
"15784",51,"doxepin",0,0
"15785",51,"doxycycline",0,0
"15786",51,"dulaglutide",0,0
"15787",51,"empagliflozin",0,0
"15788",51,"enalapril",0,0
"15789",51,"epinastine",0,0
"15790",51,"ertugliflozin",0,0
"15791",51,"erythromycin",0,0
"15792",51,"escitalopram",0,0
"15793",51,"esomeprazole",0,0
"15794",51,"eszopiclone",0,0
"15795",51,"ethinyl estradiol",0,0
"15796",51,"etodolac",0,0
"15797",51,"famotidine",0,0
"15798",51,"felodipine",0,0
"15799",51,"fexofenadine",0,0
"15800",51,"finasteride",0,0
"15801",51,"flecainide",0,0
"15802",51,"fluconazole",0,0
"15803",51,"flunisolide",0,0
"15804",51,"fluocinonide",0,0
"15805",51,"fluorouracil",0,0
"15806",51,"flurbiprofen",0,0
"15807",51,"fluticasone",0,0
"15808",51,"formoterol",0,0
"15809",51,"gemfibrozil",0,0
"15810",51,"gentamicin",0,0
"15811",51,"glimepiride",0,0
"15812",51,"glipizide",0,0
"15813",51,"glyburide",0,0
"15814",51,"guaifenesin",0,0
"15815",51,"guanfacine",0,0
"15816",51,"haloperidol",0,0
"15817",51,"hydralazine",0,0
"15818",51,"hydrocodone",0,0
"15819",51,"hydrocortisone",0,0
"15820",51,"hydromorphone",0,0
"15821",51,"hydroxychloroquine",0,0
"15822",51,"hydroxyzine",0,0
"15823",51,"hyoscyamine",0,0
"15824",51,"ibandronate",0,0
"15825",51,"ibuprofen",0,0
"15826",51,"imiquimod",0,0
"15827",51,"indomethacin",0,0
"15828",51,"ipratropium",0,0
"15829",51,"irbesartan",0,0
"15830",51,"isosorbide dinitrate",0,0
"15831",51,"isotretinoin",0,0
"15832",51,"ivermectin",0,0
"15833",51,"ketoconazole",0,0
"15834",51,"ketoprofen",0,0
"15835",51,"ketorolac",0,0
"15836",51,"ketotifen",0,0
"15837",51,"labetalol",0,0
"15838",51,"lactulose",0,0
"15839",51,"lamotrigine",0,0
"15840",51,"lansoprazole",0,0
"15841",51,"leflunomide",0,0
"15842",51,"letrozole",0,0
"15843",51,"levalbuterol",0,0
"15844",51,"levetiracetam",0,0
"15845",51,"levocetirizine",0,0
"15846",51,"levofloxacin",0,0
"15847",51,"levonorgestrel",0,0
"15848",51,"lidocaine",0,0
"15849",51,"linaclotide",0,0
"15850",51,"linagliptin",0,0
"15851",51,"liraglutide",0,0
"15852",51,"lisdexamfetamine",0,0
"15853",51,"loperamide",0,0
"15854",51,"loratadine",0,0
"15855",51,"lorazepam",0,0
"15856",51,"loteprednol",0,0
"15857",51,"lurasidone",0,0
"15858",51,"meclizine",0,0
"15859",51,"medroxyprogesterone",0,0
"15860",51,"meloxicam",0,0
"15861",51,"mesalamine",0,0
"15862",51,"metaxalone",0,0
"15863",51,"methimazole",0,0
"15864",51,"methocarbamol",0,0
"15865",51,"methotrexate",0,0
"15866",51,"methylphenidate",0,0
"15867",51,"methylprednisolone",0,0
"15868",51,"metoclopramide",0,0
"15869",51,"metronidazole",0,0
"15870",51,"minocycline",0,0
"15871",51,"mirabegron",0,0
"15872",51,"mirtazapine",0,0
"15873",51,"mometasone",0,0
"15874",51,"morphine",0,0
"15875",51,"moxifloxacin",0,0
"15876",51,"mupirocin",0,0
"15877",51,"mycophenolate mofetil",0,0
"15878",51,"nabumetone",0,0
"15879",51,"nadolol",0,0
"15880",51,"naltrexone",0,0
"15881",51,"naproxen",0,0
"15882",51,"nebivolol",0,0
"15883",51,"nitrofurantoin",0,0
"15884",51,"nitroglycerin",0,0
"15885",51,"norethindrone",0,0
"15886",51,"nortriptyline",0,0
"15887",51,"ofloxacin",0,0
"15888",51,"olanzapine",0,0
"15889",51,"olmesartan",0,0
"15890",51,"olopatadine",0,0
"15891",51,"ondansetron",0,0
"15892",51,"oseltamivir",0,0
"15893",51,"oxycodone",0,0
"15894",51,"oxymetazoline",0,0
"15895",51,"penicillin v potassium",0,0
"15896",51,"permethrin",0,0
"15897",51,"phenazopyridine",0,0
"15898",51,"phentermine",0,0
"15899",51,"phenytoin",0,0
"15900",51,"pioglitazone",0,0
"15901",51,"piroxicam",0,0
"15902",51,"pitavastatin",0,0
"15903",51,"podofilox",0,0
"15904",51,"povidone iodine",0,0
"15905",51,"pramipexole",0,0
"15906",51,"prednisolone",0,0
"15907",51,"prednisone",0,0
"15908",51,"primidone",0,0
"15909",51,"prochlorperazine",0,0
"15910",51,"promethazine",0,0
"15911",51,"pseudoephedrine",0,0
"15912",51,"quetiapine",0,0
"15913",51,"quinapril",0,0
"15914",51,"raloxifene",0,0
"15915",51,"ramipril",0,0
"15916",51,"ranitidine",0,0
"15917",51,"ranolazine",0,0
"15918",51,"risperidone",0,0
"15919",51,"rivaroxaban",0,0
"15920",51,"rizatriptan",0,0
"15921",51,"ropinirole",0,0
"15922",51,"salmeterol",0,0
"15923",51,"semaglutide",0,0
"15924",51,"senna",0,0
"15925",51,"sildenafil",0,0
"15926",51,"silver sulfadiazine",0,0
"15927",51,"solifenacin",0,0
"15928",51,"sotalol",0,0
"15929",51,"spinosad",0,0
"15930",51,"spironolactone",0,0
"15931",51,"sulfacetamide sodium",0,0
"15932",51,"sulfamethoxazole",0,0
"15933",51,"sulfasalazine",0,0
"15934",51,"sulindac",0,0
"15935",51,"sumatriptan",0,0
"15936",51,"tacrolimus",0,0
"15937",51,"tadalafil",0,0
"15938",51,"tamoxifen",0,0
"15939",51,"telmisartan",0,0
"15940",51,"temazepam",0,0
"15941",51,"terazosin",0,0
"15942",51,"terbinafine",0,0
"15943",51,"ticagrelor",0,0
"15944",51,"timolol",0,0
"15945",51,"tobramycin",0,0
"15946",51,"tolterodine",0,0
"15947",51,"topiramate",0,0
"15948",51,"torsemide",0,0
"15949",51,"tramadol",0,0
"15950",51,"travoprost",0,0
"15951",51,"triamcinolone",0,0
"15952",51,"triamterene",0,0
"15953",51,"trimethoprim",0,0
"15954",51,"triprolidine",0,0
"15955",51,"umeclidinium",0,0
"15956",51,"valacyclovir",0,0
"15957",51,"valsartan",0,0
"15958",51,"venlafaxine",0,0
"15959",51,"verapamil",0,0
"15960",51,"vortioxetine",0,0
"15961",51,"warfarin",0,0
"15962",51,"witch hazel",0,0
"15963",51,"zolpidem",0,0
"15964",52,"metformin",75.2241650896896,23349.8817405
"15965",52,"diclofenac",36.0231961879679,11181.74418953
"15966",52,"gabapentin",35.0669091110295,10884.9088557
"15967",52,"valacyclovir",5.42098921780486,1682.6967371635
"15968",52,"allopurinol",3.72578846760995,1156.4996435
"15969",52,"albuterol",1.24173414091313,385.439244276
"15970",52,"valsartan",1.22845960064142,381.3187738775
"15971",52,"atorvastatin",1.12137980602698,348.08077731
"15972",52,"lisinopril",1.09329416301014,339.362881375
"15973",52,"hydrochlorothiazide",1.03757506753296,322.0674512625
"15974",52,"prednisolone",0.960111332328192,298.022398
"15975",52,"atenolol",0.806567357057254,250.3617339
"15976",52,"losartan",0.725118175075063,225.079582016
"15977",52,"ranitidine",0.664990690599992,206.415770325
"15978",52,"sertraline",0.56702565487236,176.007031375
"15979",52,"pravastatin",0.51620510428345,160.23212919
"15980",52,"clopidogrel",0.374697375855337,116.307564255
"15981",52,"pantoprazole",0.28392301809255,88.130840508
"15982",52,"simvastatin",0.24541626067963,76.17818898
"15983",52,"oxycodone",0.235467773827013,73.090138867
"15984",52,"desvenlafaxine",0.234106846766633,72.66770166375
"15985",52,"lamotrigine",0.221656984768238,68.8032147
"15986",52,"azelastine",0.198813840092267,61.71261122
"15987",52,"omeprazole",0.189066609579773,58.68703188
"15988",52,"ipratropium",0.177990812395821,55.2490601309125
"15989",52,"rosuvastatin",0.126667770880852,39.3181827525
"15990",52,"spironolactone",0.115999165080025,36.0066048375
"15991",52,"duloxetine",0.102050493021997,31.676881236
"15992",52,"quetiapine",0.0984965002061829,30.57370765
"15993",52,"mirabegron",0.0776131389052654,24.09142876875
"15994",52,"diltiazem",0.0729690484980864,22.64988453
"15995",52,"rivaroxaban",0.0666303214850646,20.68231831025
"15996",52,"venlafaxine",0.0608824479549233,18.898155375
"15997",52,"aripiprazole",0.0608751605891032,18.8958933475
"15998",52,"apixaban",0.0551882603196157,17.13065675625
"15999",52,"amlodipine",0.0352867527158155,10.95314919
"16000",52,"metoprolol",0.0291095506017964,9.035720945
"16001",52,"dapagliflozin",0.0141020381301465,4.37732904375
"16002",52,"carvedilol",0.012501577526385,3.8805396705
"16003",52,"finasteride",0.0109437460519194,3.3969825495
"16004",52,"bupropion",0.010435459252297,3.23920829375
"16005",52,"escitalopram",0.0102762050875633,3.189775164
"16006",52,"bumetanide",0.00924194457618136,2.868736564225
"16007",52,"paroxetine",0.00548913679108517,1.7038500165
"16008",52,"latanoprost",0.00443254903741575,1.37588095141
"16009",52,"amitriptyline",0.00419738798791253,1.302886021
"16010",52,"tamsulosin",0.00364144003312618,1.1303175520425
"16011",52,"esomeprazole",0.00329421585095553,1.022537777
"16012",52,"alprazolam",0.00328757810144199,1.020477393
"16013",52,"benazepril",0.00230077871741344,0.714170917
"16014",52,"meloxicam",0.00228031588631268,0.707819172375
"16015",52,"eszopiclone",0.0022163289519465,0.687957372
"16016",52,"fluticasone",0.00077384953387561,0.240205990713125
"16017",52,"nifedipine",0.000537186542779732,0.166744851625
"16018",52,"clonazepam",0.000280253641544568,0.08699185135
"16019",52,"oxybutynin",8.32089005779565e-05,0.025828375575
"16020",52,"tiotropium",5.46978619073852e-06,0.00169784351275
"16021",52,"acetaminophen",0,0
"16022",52,"acyclovir",0,0
"16023",52,"adapalene",0,0
"16024",52,"alendronate",0,0
"16025",52,"alfuzosin",0,0
"16026",52,"alogliptin",0,0
"16027",52,"amiodarone",0,0
"16028",52,"amoxicillin",0,0
"16029",52,"amphetamine",0,0
"16030",52,"ampicillin",0,0
"16031",52,"anastrozole",0,0
"16032",52,"aspirin",0,0
"16033",52,"atomoxetine",0,0
"16034",52,"azithromycin",0,0
"16035",52,"baclofen",0,0
"16036",52,"beclomethasone",0,0
"16037",52,"benzonatate",0,0
"16038",52,"benzoyl peroxide",0,0
"16039",52,"benztropine",0,0
"16040",52,"bepotastine",0,0
"16041",52,"betamethasone",0,0
"16042",52,"bimatoprost",0,0
"16043",52,"bisacodyl",0,0
"16044",52,"bismuth subsalicylate",0,0
"16045",52,"bisoprolol",0,0
"16046",52,"brimonidine",0,0
"16047",52,"bromfenac",0,0
"16048",52,"budesonide",0,0
"16049",52,"buprenorphine",0,0
"16050",52,"buspirone",0,0
"16051",52,"cadexomer iodine",0,0
"16052",52,"calcipotriene",0,0
"16053",52,"canagliflozin",0,0
"16054",52,"carbamazepine",0,0
"16055",52,"cefdinir",0,0
"16056",52,"cefuroxime",0,0
"16057",52,"celecoxib",0,0
"16058",52,"cephalexin",0,0
"16059",52,"cetirizine",0,0
"16060",52,"chlorhexidine",0,0
"16061",52,"chlorthalidone",0,0
"16062",52,"ciclesonide",0,0
"16063",52,"ciclopirox",0,0
"16064",52,"ciprofloxacin",0,0
"16065",52,"citalopram",0,0
"16066",52,"clarithromycin",0,0
"16067",52,"clavulanate",0,0
"16068",52,"clindamycin",0,0
"16069",52,"clobetasol",0,0
"16070",52,"clonidine",0,0
"16071",52,"clotrimazole",0,0
"16072",52,"codeine",0,0
"16073",52,"colchicine",0,0
"16074",52,"cromolyn",0,0
"16075",52,"cyclobenzaprine",0,0
"16076",52,"cyclosporine",0,0
"16077",52,"cyproheptadine",0,0
"16078",52,"dabigatran",0,0
"16079",52,"dapsone",0,0
"16080",52,"desloratadine",0,0
"16081",52,"desonide",0,0
"16082",52,"dexamethasone",0,0
"16083",52,"dexlansoprazole",0,0
"16084",52,"dexmethylphenidate",0,0
"16085",52,"dextroamphetamine",0,0
"16086",52,"dextromethorphan",0,0
"16087",52,"diazepam",0,0
"16088",52,"dicyclomine",0,0
"16089",52,"digoxin",0,0
"16090",52,"diphenhydramine",0,0
"16091",52,"divalproex sodium",0,0
"16092",52,"docusate",0,0
"16093",52,"donepezil",0,0
"16094",52,"dorzolamide",0,0
"16095",52,"doxazosin",0,0
"16096",52,"doxepin",0,0
"16097",52,"doxycycline",0,0
"16098",52,"dulaglutide",0,0
"16099",52,"empagliflozin",0,0
"16100",52,"enalapril",0,0
"16101",52,"epinastine",0,0
"16102",52,"ertugliflozin",0,0
"16103",52,"erythromycin",0,0
"16104",52,"ethinyl estradiol",0,0
"16105",52,"etodolac",0,0
"16106",52,"ezetimibe",0,0
"16107",52,"famotidine",0,0
"16108",52,"felodipine",0,0
"16109",52,"fenofibrate",0,0
"16110",52,"fexofenadine",0,0
"16111",52,"flecainide",0,0
"16112",52,"fluconazole",0,0
"16113",52,"flunisolide",0,0
"16114",52,"fluocinonide",0,0
"16115",52,"fluorouracil",0,0
"16116",52,"fluoxetine",0,0
"16117",52,"flurbiprofen",0,0
"16118",52,"formoterol",0,0
"16119",52,"furosemide",0,0
"16120",52,"gemfibrozil",0,0
"16121",52,"gentamicin",0,0
"16122",52,"glimepiride",0,0
"16123",52,"glipizide",0,0
"16124",52,"glyburide",0,0
"16125",52,"guaifenesin",0,0
"16126",52,"guanfacine",0,0
"16127",52,"haloperidol",0,0
